"ID","TARGET"
1,1800.90950023343
2,1301.56025490469
3,1286.13155494843
4,2009.11270862471
5,2852.5575119883
6,1472.52293812113
7,2063.83631723058
8,1541.51022701465
9,2682.51061709957
10,1733.01957058952
11,1878.0440456699
12,1431.85684155466
13,1306.07319969959
14,1820.24590117602
15,1438.97542653933
16,1704.56496817072
17,1746.59825069741
18,1679.85590824431
19,1434.39522197669
20,2011.54183872469
21,1881.00182202085
22,1596.97996669001
23,1691.59297218928
24,2021.61077969604
25,1815.55467633478
26,2191.63902474192
27,1876.97714828739
28,2914.0169984127
29,1400.06192277576
30,1445.88728688202
31,1786.67799866011
32,1517.64203645702
33,1294.38791167312
34,1165.71987696873
35,1234.74381852536
36,1620.33292650848
37,1826.2672793179
38,1627.96199184201
39,2207.25173078423
40,2073.29967899674
41,1959.12805653215
42,1849.87523313727
43,1637.10215238095
44,1213.68887030323
45,2038.21926565277
46,1711.53186904762
47,1389.1719841228
48,1226.62426269841
49,1265.66111161897
50,1241.68821772409
51,1835.02619708485
52,1646.93910226974
53,1269.66105603975
54,2110.65285487356
55,1315.22779411729
56,1265.3075250101
57,1865.94111171743
58,1735.05791657461
59,1265.52461688327
60,1224.72514493627
61,2384.63116672363
62,1800.89238340548
63,1860.02605182727
64,1134.28742527321
65,1398.60084534572
66,1983.83220707071
67,1301.78701656525
68,1503.58579072481
69,1491.57539751057
70,2133.34107321533
71,1542.33105005901
72,2005.39070739348
73,1555.51437874396
74,1222.05883005606
75,2057.30028826418
76,2525.37637940115
77,2784.17557733723
78,1638.8481989011
79,1837.07871671083
80,1375.78538030408
81,1591.66972857128
82,1688.34760518224
83,1657.36229804634
84,1286.05255522539
85,1903.42648977167
86,1872.07810770253
87,1659.39083994894
88,1445.28908948795
89,1903.8866336621
90,1911.63866117108
91,1542.70602754515
92,1704.23600685722
93,1465.1677117986
94,1629.74948811589
95,1931.87691000785
96,2412.01042464357
97,1473.96004597347
98,1480.45125077573
99,1921.30651632708
100,1702.50716791254
101,1616.41586779098
102,1724.07186055689
103,1816.69490217821
104,1533.61581590642
105,2210.31192857143
106,2426.37621848152
107,1814.11386424242
108,1277.97924063943
109,1731.87637416012
110,1271.33460640929
111,1354.6676236464
112,1926.24587828283
113,1342.49574814956
114,1667.75600101714
115,1653.61236803197
116,1799.82792067224
117,1386.38029614275
118,1360.51186194084
119,1400.984621825
120,1241.40759897638
121,1708.4540348702
122,1778.93886012563
123,1477.01005371482
124,1676.34960192651
125,2137.01566252027
126,1580.61003037518
127,1486.65996294261
128,1526.43166877175
129,1564.65757709755
130,1697.14800179055
131,1896.4265228355
132,1691.90504673725
133,1815.87391929004
134,1899.39417466406
135,1718.52907635465
136,1330.580987866
137,1404.60306039676
138,1648.25509453281
139,1654.97396176733
140,1526.47150540121
141,2087.72513981954
142,2060.6225223668
143,2239.34386268116
144,1800.2917305677
