"ID","TARGET"
1,1814.53077189375
2,1303.91975405761
3,1285.06450593601
4,2080.15078907011
5,2936.84429444445
6,1457.92570226521
7,2061.13788363858
8,1533.72315190042
9,2702.72535768398
10,1727.14444384058
11,1895.2083606081
12,1466.59967170429
13,1322.7614995612
14,1807.34303418248
15,1250.29627493809
16,1683.27737405941
17,1726.31435190171
18,1692.05875193853
19,1440.27080440692
20,2006.08526027843
21,1895.05151376574
22,1582.96758778579
23,1707.31825236153
24,1883.42434981059
25,1822.21429339974
26,2159.6971100598
27,1852.62006599511
28,2920.70293303727
29,1415.8905650078
30,1495.15929455194
31,1784.42479470542
32,1518.86870084469
33,1263.04809561391
34,1230.26814259074
35,1252.28501727024
36,1613.87060037326
37,1752.8861367838
38,1632.9634702094
39,2218.15635062576
40,2070.57724706802
41,1986.78231313186
42,1862.57202998843
43,1635.09691324496
44,1241.45842431041
45,2042.80846334317
46,1702.1091209496
47,1378.45939636922
48,1278.57448745687
49,1280.14028788638
50,1221.0688138285
51,1850.20603517274
52,1660.5131718557
53,1331.79689274592
54,2101.39918269841
55,1325.82812822523
56,1279.14431514212
57,1903.90804759086
58,1716.86367615519
59,1267.62737678303
60,1289.4953738308
61,2399.0749300007
62,1535.60629573496
63,1670.88558625194
64,1215.45459096737
65,1408.82618185864
66,2015.93340309497
67,1291.66590078155
68,1516.22743779078
69,1476.81401058713
70,1962.83375004392
71,1534.94133376021
72,1982.27048095238
73,1566.86581031746
74,1286.61509487935
75,1983.73734901711
76,2581.01319462482
77,2812.70851545357
78,1650.77403481665
79,1844.89401706409
80,1382.8212592847
81,1592.93694216371
82,1709.13030996448
83,1692.82341109586
84,1290.25155243941
85,1793.94367263963
86,1811.61551142328
87,1648.74946671477
88,1437.15308965441
89,1830.9240842682
90,1903.30947079939
91,1558.028923483
92,1702.29873400211
93,1443.97178330844
94,1638.77378470696
95,1931.01357351713
96,2369.07169716174
97,1715.26506645746
98,1484.17717917342
99,1792.15866384034
100,1717.2066310566
101,1620.68622460318
102,1716.87005658786
103,1809.98049066475
104,1577.44601536676
105,2232.33246565657
106,2417.44974603175
107,1807.14703516251
108,1263.05057367969
109,1728.69736539352
110,1233.08724607779
111,1349.52105606725
112,1918.68204680766
113,1202.90095935995
114,1655.01829301809
115,1679.19782124802
116,1808.03697703156
117,1351.82978439837
118,1362.06598689698
119,1414.9377024919
120,1270.26789194828
121,1702.19585883444
122,1760.46440716506
123,1459.44354070683
124,1643.2921573197
125,2138.23897030358
126,1572.42882994352
127,1468.34523973295
128,1515.67942010768
129,1567.40283198337
130,1690.65342460318
131,1870.56949015984
132,1714.19238040696
133,1859.83989375727
134,1890.99998702964
135,1723.1972586854
136,1323.14908541953
137,1523.68027291615
138,1628.75446744162
139,1655.28872709417
140,1516.58986215479
141,2116.56633492064
142,2046.62464801163
143,2231.97125069151
144,1805.82508043301
145,2226.29333382173
146,1690.18792073484
147,1926.10427531136
148,1765.28868857995
149,2255.19288864704
150,1850.71052462643
151,1461.20470364186
152,1744.01251449669
153,1385.80472515701
154,2517.61237297372
155,1474.03859075664
156,2140.57054144744
157,1867.46678828731
158,1761.18964330631
159,2275.41356147741
160,1964.54357358874
161,1468.38139237645
162,2035.28173310851
163,1965.05052748918
164,2099.41873395313
165,1625.33901012589
166,1345.71690174076
167,2155.15656493507
168,1741.93494723741
169,1420.51837557487
170,1776.37092028379
171,1275.96617922078
172,1996.59582872933
173,1513.05423011988
174,2644.19766043956
175,1783.50077614984
176,2246.72499639612
177,1909.14889979361
178,1821.37362532571
179,1429.5710984817
180,1222.7816300723
181,2147.06842267555
182,2254.41418344891
183,1703.47801979952
184,1637.23697028266
185,1957.58359255972
186,1844.40047867888
187,1874.07599130532
188,2138.9455258658
189,1618.35908007548
190,1038.28942943713
191,1432.51967718612
192,1803.07350095235
193,2039.51426002416
194,1836.69374348079
195,1353.62467697878
196,1811.63735536328
197,2356.01254764239
198,1869.55279692617
199,1333.26246955161
200,1811.83983925574
201,2182.71139277095
202,2511.76860265568
203,1272.93814319209
204,1569.72179422794
205,1800.37669544618
206,1991.45115634058
207,1952.14598310233
208,2351.7414265873
209,1597.80763663017
210,2286.2668468254
211,1256.74414656173
212,1766.66134642365
213,1262.61606658009
214,2633.27079484812
215,2438.95223873626
216,1514.63423928647
217,1727.2080025148
218,1313.13751381531
219,1868.79370437876
220,1210.26536558029
221,1453.62348959177
222,1340.04983152148
223,2241.71418120301
224,1553.93818313411
225,1736.28428205602
226,2242.41745798319
227,1228.57440863881
228,1401.11876813922
229,1697.34670396825
230,1260.84953992465
231,2595.05111013944
232,1481.27195912005
233,2603.15412142857
234,1584.63519607941
235,2557.08339006118
236,2134.59660520932
237,1749.48875636068
238,1380.40640448254
239,1315.93724828184
240,1299.06434782176
241,1522.86790764214
242,1579.986274447
243,1812.517669679
244,2809.75177619048
245,1580.55806937589
246,1940.72651138164
247,2046.12785033647
248,1416.91013412189
249,1819.91101873525
250,1688.32183643481
251,1759.96295495804
252,1427.87403505291
253,2285.02052469884
254,1823.47898602848
255,1780.34656441834
256,1228.78163099797
257,1794.46575406594
258,1336.72418881546
259,1975.5340538592
260,1569.17200551276
261,1757.0673894556
262,1329.58221633385
263,1922.53932519743
264,1725.11054642857
265,1727.26655525548
266,1728.96582091462
267,1821.3895498242
268,1780.98913835307
269,1920.02405035386
270,1221.57126823454
271,1600.4656470937
272,1931.23373917012
273,1636.65970276602
274,2222.94380733182
275,2178.2332969697
276,1526.7774819908
277,2640.14069140668
278,1336.89606642991
279,1778.18939625582
280,1970.69168622782
281,1666.05298497158
282,1902.25519867449
283,1582.55313288245
284,1577.72960239483
285,2889.09181853147
286,1547.28851604516
287,1185.32328036131
288,1722.24674635232
289,2432.15145319256
290,1762.40211353728
291,2001.20443513085
292,1817.83579191038
293,1307.04988627464
294,1854.72601407922
295,1844.08789156277
296,2041.2166988978
297,1218.08526387908
298,1705.39327007795
299,1751.19550493106
300,1447.41277819619
301,1267.10967428522
302,1990.09052663439
303,1718.8965413113
304,1762.02305470086
305,1441.4659007277
306,2083.85728971459
307,1703.91093218274
308,2115.5999484127
309,2214.87854818404
310,1297.67586032334
311,1726.40669164831
312,1870.09500119048
313,1386.51035018114
314,1475.08615533946
315,1197.60596406926
316,1586.11557849668
317,1337.17481271264
318,1799.16468736264
319,2008.41617380952
320,1906.11462604618
321,1836.96555960191
322,2625.15421765873
323,2044.18301332948
324,1661.45781478039
325,1742.7310194982
326,2006.3155050505
327,1751.32696947532
328,1725.80386324645
329,1912.07292174186
330,1849.80203268983
331,1573.13877809343
332,2347.8821932514
333,2068.10788000888
334,1822.21454528826
335,1711.26765917557
336,1299.26276775282
337,1737.02648184789
338,1637.97992573206
339,1874.48000478672
340,1932.78759126984
341,1796.03264887854
342,1237.88476105924
343,1982.68911297841
344,1921.51207624063
345,1904.52046212121
346,1303.56416301959
347,1924.5630535082
348,1227.8419206173
349,1311.03331954186
350,1952.21017925522
351,2068.85516005942
352,1360.15813109213
353,1434.36088230095
354,1882.94327010456
355,1477.93311818347
356,2615.17149786003
357,1787.84950782344
358,1962.60423501119
359,1969.86678932805
360,1719.73062949335
361,1799.05000229696
362,1785.5931721435
363,1698.77121174158
364,2218.02439349584
365,1686.65035981665
366,1706.21663545502
367,1502.8047541183
368,1345.74880844515
369,2013.1239318634
370,2631.88789744186
371,1941.36065627617
372,1804.97276416952
373,1843.47994700527
374,2738.70184277962
375,1989.05605117957
376,1781.50739507538
377,1947.00402283758
378,2280.22841854155
379,2107.43624216717
380,1747.65477423096
381,2113.03170797032
382,1900.05998654645
383,2031.14199113325
384,1538.59327936064
385,2058.70510032386
386,1825.81623725161
387,1700.36887218856
388,1764.37852748405
389,2257.77160151368
390,1927.1840876563
391,2591.70999068987
392,1586.76299745479
393,2089.2133720781
394,1475.15137106293
395,2024.78325709114
396,2110.47962749571
397,1355.8369072113
398,2056.66779169164
399,1289.85516664788
400,1574.10372476825
401,1334.27528141171
402,1686.32543822213
403,1663.74277762126
404,1786.26194129019
405,1521.79360817221
406,1263.31125297245
407,1930.01154852524
408,1886.33691292871
409,1614.73995352306
410,2086.36613869464
411,1652.46202956203
412,2094.36129738513
413,1856.97768820816
414,1671.86702012599
415,1480.44391404798
416,1859.57933641942
417,1826.9013704533
418,2636.78074582955
419,2077.38275633428
420,1693.71827595846
421,1460.78939928335
422,1751.15597184832
423,1906.70217971682
424,1702.8278372972
425,2363.1798868572
426,2241.93834819675
427,1246.01778126192
428,1302.97363294133
429,3080.66753766234
430,1872.33452940116
431,1931.11122329659
432,1903.00872377775
433,1228.04082480159
434,1871.61781372334
435,1771.47309658098
436,1386.56164264586
437,2045.7777948718
438,3139.45712790543
439,1801.60375861176
440,1337.71682116742
441,1314.62786109409
442,1709.92462751664
443,1783.20557991035
444,2299.86781389722
445,2130.97161188463
446,1680.38548604561
447,2702.31834825029
448,1420.70492472364
449,3052.19347651727
450,2017.88764385384
451,1489.06341609429
